"OccMetID","Area_Title","Primary_State","Occupation_Title","Occupation_Group","Total_Employees_Met","Employee_PCT_Met","Jobs_1000_Met","Loc_Quotient_Met","H_Mean_Met","A_Mean_Met","Mean_PCT_Met","H_PCT10_Met","H_PCT25_Met","H_Median_Met","H_PCT75_Met","H_PCT90_Met","A_PCT10_Met","A_PCT25_Met","A_Median_Met","A_PCT75_Met","A_PCT90_Met","Annual_Met","Hourly_Met"
16576,"Bremerton-Silverdale, WA",WA,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,140,4.10,1.658,2.27,22.31,46390.00,1.00,16.60,18.27,23.00,25.30,28.42,34530.00,38000.00,47840.00,52620.00,59120.00,"",""
16577,"Bremerton-Silverdale, WA",WA,Receptionists and Information Clerks,detailed,760,9.50,8.745,1.25,17.30,35980.00,0.90,14.26,14.51,17.34,18.00,22.06,29650.00,30180.00,36060.00,37440.00,45880.00,"",""
16578,"Bremerton-Silverdale, WA",WA,"Information and Record Clerks, All Other",detailed,350,2.40,4.008,3.64,20.77,43210.00,0.50,14.33,14.33,20.70,25.30,29.16,29800.00,29800.00,43060.00,52620.00,60660.00,"",""
16579,"Bremerton-Silverdale, WA",WA,Public Safety Telecommunicators,detailed,,,,,31.83,66200.00,5.10,22.79,29.00,31.31,36.82,36.82,47400.00,60320.00,65110.00,76580.00,76580.00,"",""
16580,"Bremerton-Silverdale, WA",WA,"Dispatchers, Except Police, Fire, and Ambulance",detailed,120,4.80,1.373,1.00,25.01,52030.00,1.90,14.73,18.13,23.63,30.49,37.96,30640.00,37700.00,49160.00,63420.00,78960.00,"",""
16581,"Bremerton-Silverdale, WA",WA,Postal Service Clerks,detailed,70,0.00,0.753,1.34,25.14,52280.00,0.00,18.69,21.77,24.64,30.87,31.49,38880.00,45280.00,51250.00,64210.00,65500.00,"",""
16582,"Bremerton-Silverdale, WA",WA,Postal Service Mail Carriers,detailed,270,0.00,3.081,1.29,25.13,52270.00,0.00,19.01,19.06,23.02,32.32,34.88,39540.00,39640.00,47880.00,67230.00,72550.00,"",""
16583,"Bremerton-Silverdale, WA",WA,"Production, Planning, and Expediting Clerks",detailed,590,3.30,6.834,2.62,32.28,67140.00,1.10,14.41,24.64,29.91,44.89,48.97,29960.00,51250.00,62210.00,93370.00,101860.00,"",""
16584,"Bremerton-Silverdale, WA",WA,"Shipping, Receiving, and Inventory Clerks",detailed,300,4.60,3.430,0.61,21.71,45150.00,1.20,14.51,17.72,21.13,26.21,29.34,30190.00,36850.00,43960.00,54520.00,61030.00,"",""
16585,"Bremerton-Silverdale, WA",WA,Executive Secretaries and Executive Administrative Assistants,detailed,140,6.00,1.594,0.48,31.37,65250.00,1.40,21.65,28.30,30.08,37.11,38.09,45040.00,58850.00,62560.00,77180.00,79230.00,"",""
16586,"Bremerton-Silverdale, WA",WA,Legal Secretaries and Administrative Assistants,detailed,90,17.50,1.059,0.96,24.91,51820.00,2.20,18.88,22.79,22.80,29.00,29.28,39260.00,47400.00,47420.00,60320.00,60900.00,"",""
16587,"Bremerton-Silverdale, WA",WA,Medical Secretaries and Administrative Assistants,detailed,180,11.60,2.056,0.44,22.33,46450.00,2.30,17.59,18.20,22.85,23.18,29.52,36590.00,37850.00,47530.00,48220.00,61400.00,"",""
16588,"Bremerton-Silverdale, WA",WA,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,860,3.80,10.017,0.77,22.34,46460.00,0.80,16.38,18.13,22.53,24.14,29.19,34070.00,37720.00,46850.00,50210.00,60710.00,"",""
16589,"Bremerton-Silverdale, WA",WA,Insurance Claims and Policy Processing Clerks,detailed,40,13.70,0.445,0.29,21.99,45740.00,4.30,15.18,18.20,18.35,23.10,36.50,31570.00,37860.00,38160.00,48040.00,75920.00,"",""
16590,"Bremerton-Silverdale, WA",WA,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,40,19.20,0.423,0.86,18.31,38090.00,2.10,14.15,14.63,16.81,20.70,24.14,29430.00,30430.00,34960.00,43060.00,50210.00,"",""
16591,"Bremerton-Silverdale, WA",WA,"Office Clerks, General",detailed,1450,3.60,16.776,0.92,20.20,42010.00,1.00,14.35,14.99,18.26,22.88,28.75,29850.00,31180.00,37980.00,47580.00,59800.00,"",""
16592,"Bremerton-Silverdale, WA",WA,"Office and Administrative Support Workers, All Other",detailed,150,1.80,1.713,1.64,20.89,43450.00,0.50,14.33,16.14,21.66,24.54,26.91,29810.00,33560.00,45050.00,51040.00,55970.00,"",""
16593,"Bremerton-Silverdale, WA",WA,"Farming, Fishing, and Forestry Occupations",major,110,8.30,1.264,0.39,18.72,38950.00,4.70,13.69,13.84,16.45,21.69,28.58,28480.00,28790.00,34220.00,45120.00,59450.00,"",""
16594,"Bremerton-Silverdale, WA",WA,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,40,18.20,0.511,0.26,16.89,35140.00,2.50,14.28,14.63,15.11,18.56,22.74,29700.00,30440.00,31430.00,38610.00,47310.00,"",""
16595,"Bremerton-Silverdale, WA",WA,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,40,8.90,0.475,1.96,15.49,32220.00,2.80,13.69,13.77,13.82,16.71,21.67,28480.00,28640.00,28750.00,34760.00,45080.00,"",""
16596,"Bremerton-Silverdale, WA",WA,Construction and Extraction Occupations,major,6850,1.00,79.297,1.91,30.75,63950.00,0.80,18.32,23.53,29.37,35.62,44.48,38100.00,48940.00,61090.00,74090.00,92520.00,"",""
16597,"Bremerton-Silverdale, WA",WA,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,720,3.30,8.383,1.77,41.79,86930.00,1.20,29.34,37.80,42.91,46.15,49.16,61040.00,78630.00,89250.00,95990.00,102250.00,"",""
16598,"Bremerton-Silverdale, WA",WA,Carpenters,detailed,930,8.70,10.727,2.26,29.05,60420.00,2.70,18.32,23.23,28.73,35.32,36.84,38100.00,48320.00,59770.00,73470.00,76630.00,"",""
16599,"Bremerton-Silverdale, WA",WA,Tile and Stone Setters,detailed,40,8.90,0.489,1.67,30.60,63650.00,5.50,22.47,24.58,30.57,35.51,39.07,46740.00,51130.00,63590.00,73860.00,81270.00,"",""
16600,"Bremerton-Silverdale, WA",WA,Cement Masons and Concrete Finishers,detailed,90,22.00,1.045,0.79,25.95,53970.00,4.60,17.74,21.21,23.10,30.22,36.90,36910.00,44110.00,48040.00,62850.00,76750.00,"",""
16601,"Bremerton-Silverdale, WA",WA,Construction Laborers,detailed,660,8.20,7.694,1.12,24.04,49990.00,2.70,14.86,17.92,22.23,28.76,36.38,30900.00,37270.00,46240.00,59820.00,75670.00,"",""
16602,"Bremerton-Silverdale, WA",WA,Operating Engineers and Other Construction Equipment Operators,detailed,200,7.40,2.288,0.80,33.58,69840.00,2.50,23.04,29.26,29.83,38.09,46.40,47920.00,60860.00,62040.00,79220.00,96520.00,"",""
16603,"Bremerton-Silverdale, WA",WA,Electricians,detailed,1070,1.30,12.345,2.67,31.39,65290.00,0.70,22.71,24.79,30.57,35.51,39.07,47230.00,51560.00,63590.00,73860.00,81270.00,"",""
16604,"Bremerton-Silverdale, WA",WA,"Insulation Workers, Mechanical",detailed,180,0.80,2.100,10.56,30.50,63440.00,0.60,24.50,25.63,30.57,34.24,36.25,50960.00,53310.00,63590.00,71220.00,75400.00,"",""
16605,"Bremerton-Silverdale, WA",WA,"Painters, Construction and Maintenance",detailed,800,2.00,9.217,6.06,26.59,55310.00,1.30,18.17,22.89,25.30,30.01,35.06,37780.00,47610.00,52620.00,62420.00,72930.00,"",""
16606,"Bremerton-Silverdale, WA",WA,Pipelayers,detailed,50,17.20,0.569,2.40,32.23,67030.00,3.80,22.82,30.03,32.17,38.19,38.19,47460.00,62470.00,66900.00,79430.00,79430.00,"",""
16607,"Bremerton-Silverdale, WA",WA,"Plumbers, Pipefitters, and Steamfitters",detailed,970,2.50,11.270,3.80,31.75,66040.00,1.10,23.52,25.63,30.35,35.02,39.07,48920.00,53310.00,63130.00,72840.00,81270.00,"",""
16608,"Bremerton-Silverdale, WA",WA,Roofers,detailed,130,4.90,1.563,1.69,26.97,56100.00,3.10,17.92,22.04,23.30,29.11,35.71,37280.00,45840.00,48460.00,60540.00,74270.00,"",""
16609,"Bremerton-Silverdale, WA",WA,Sheet Metal Workers,detailed,250,5.00,2.925,3.36,31.92,66390.00,2.20,24.21,27.57,31.73,35.51,38.41,50370.00,57350.00,66000.00,73860.00,79880.00,"",""
16610,"Bremerton-Silverdale, WA",WA,Construction and Building Inspectors,detailed,60,10.90,0.681,0.81,36.25,75400.00,3.30,27.13,30.38,37.33,39.58,44.81,56430.00,63190.00,77640.00,82330.00,93200.00,"",""
16611,"Bremerton-Silverdale, WA",WA,Hazardous Materials Removal Workers,detailed,40,4.80,0.506,1.61,25.99,54060.00,2.60,14.49,22.17,27.81,30.27,31.82,30130.00,46110.00,57840.00,62960.00,66190.00,"",""
16612,"Bremerton-Silverdale, WA",WA,Highway Maintenance Workers,detailed,100,6.20,1.175,1.17,28.95,60220.00,1.10,22.79,23.40,29.00,31.69,36.82,47400.00,48680.00,60320.00,65920.00,76580.00,"",""
16613,"Bremerton-Silverdale, WA",WA,Septic Tank Servicers and Sewer Pipe Cleaners,detailed,50,5.70,0.572,2.82,26.19,54480.00,1.30,18.03,22.79,29.00,29.00,36.78,37500.00,47400.00,60320.00,60320.00,76510.00,"",""
16614,"Bremerton-Silverdale, WA",WA,"Installation, Maintenance, and Repair Occupations",major,5690,0.90,65.926,1.67,31.86,66270.00,0.30,18.18,23.65,30.57,37.93,46.56,37820.00,49190.00,63590.00,78890.00,96840.00,"",""
16615,"Bremerton-Silverdale, WA",WA,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,1030,1.10,11.932,3.19,45.11,93830.00,0.30,37.24,42.14,46.15,50.97,50.97,77450.00,87650.00,95990.00,106020.00,106020.00,"",""
16616,"Bremerton-Silverdale, WA",WA,"Computer, Automated Teller, and Office Machine Repairers",detailed,40,18.60,0.489,0.80,20.83,43320.00,4.90,14.53,17.27,18.40,23.11,29.43,30230.00,35930.00,38260.00,48060.00,61200.00,"",""
16617,"Bremerton-Silverdale, WA",WA,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,70,11.10,0.806,0.66,31.42,65360.00,2.50,22.84,24.57,30.41,37.39,37.41,47510.00,51100.00,63250.00,77770.00,77810.00,"",""
16618,"Bremerton-Silverdale, WA",WA,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,270,2.20,3.085,8.56,34.44,71640.00,0.40,25.60,31.44,35.34,37.81,38.87,53250.00,65400.00,73510.00,78640.00,80850.00,"",""
16619,"Bremerton-Silverdale, WA",WA,Automotive Body and Related Repairers,detailed,100,9.80,1.191,1.22,25.00,51990.00,3.70,17.96,21.42,22.88,28.36,35.77,37350.00,44560.00,47590.00,58980.00,74410.00,"",""
16620,"Bremerton-Silverdale, WA",WA,Automotive Service Technicians and Mechanics,detailed,400,6.90,4.577,1.02,24.35,50640.00,1.40,17.79,18.18,22.88,28.98,34.46,37010.00,37820.00,47590.00,60280.00,71690.00,"",""
16621,"Bremerton-Silverdale, WA",WA,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,110,8.00,1.232,0.66,33.35,69360.00,1.10,23.88,28.96,34.86,37.63,38.60,49660.00,60250.00,72500.00,78260.00,80280.00,"",""
16622,"Bremerton-Silverdale, WA",WA,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,140,4.90,1.637,1.59,30.71,63880.00,1.80,23.41,26.60,30.35,35.51,36.96,48690.00,55330.00,63130.00,73860.00,76870.00,"",""
16623,"Bremerton-Silverdale, WA",WA,Motorboat Mechanics and Service Technicians,detailed,30,19.60,0.376,2.30,24.77,51530.00,4.40,14.51,22.23,23.13,28.73,34.49,30180.00,46250.00,48100.00,59770.00,71750.00,"",""
16624,"Bremerton-Silverdale, WA",WA,Tire Repairers and Changers,detailed,70,5.00,0.781,1.18,17.50,36400.00,1.60,13.77,14.42,17.34,17.55,21.75,28650.00,29990.00,36060.00,36490.00,45250.00,"",""
16625,"Bremerton-Silverdale, WA",WA,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,180,10.60,2.120,0.84,28.30,58870.00,2.70,17.96,22.55,28.57,33.85,36.88,37360.00,46910.00,59430.00,70400.00,76710.00,"",""
16626,"Bremerton-Silverdale, WA",WA,Industrial Machinery Mechanics,detailed,230,3.60,2.687,1.01,34.03,70790.00,0.90,24.64,29.37,34.87,39.07,40.16,51250.00,61090.00,72530.00,81270.00,83530.00,"",""
16627,"Bremerton-Silverdale, WA",WA,Electrical Power-Line Installers and Repairers,detailed,60,8.80,0.733,0.83,40.28,83770.00,5.90,26.18,33.03,35.51,48.81,60.70,54450.00,68700.00,73860.00,101520.00,126250.00,"",""
16628,"Bremerton-Silverdale, WA",WA,"Maintenance and Repair Workers, General",detailed,700,3.80,8.083,0.80,24.44,50840.00,1.30,14.90,18.03,22.79,29.43,36.06,31000.00,37500.00,47400.00,61210.00,75000.00,"",""
16629,"Bremerton-Silverdale, WA",WA,Riggers,detailed,580,1.80,6.731,52.73,30.33,63080.00,0.30,23.65,25.63,30.35,35.44,36.25,49190.00,53310.00,63130.00,73710.00,75400.00,"",""
16630,"Bremerton-Silverdale, WA",WA,"Installation, Maintenance, and Repair Workers, All Other",detailed,1240,0.30,14.313,12.29,30.88,64240.00,0.10,23.65,25.63,30.57,35.51,39.18,49190.00,53310.00,63590.00,73860.00,81490.00,"",""
16631,"Bremerton-Silverdale, WA",WA,Production Occupations,major,4360,0.80,50.517,0.85,28.85,60000.00,0.50,16.71,22.22,28.96,35.51,41.22,34760.00,46210.00,60230.00,73860.00,85740.00,"",""
16632,"Bremerton-Silverdale, WA",WA,First-Line Supervisors of Production and Operating Workers,detailed,500,1.90,5.831,1.31,41.12,85530.00,0.90,27.05,37.25,43.45,46.61,49.50,56260.00,77480.00,90380.00,96960.00,102970.00,"",""
16633,"Bremerton-Silverdale, WA",WA,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",detailed,50,20.00,0.579,0.30,20.37,42360.00,4.40,14.44,16.17,18.09,22.81,28.71,30030.00,33640.00,37630.00,47440.00,59720.00,"",""
16634,"Bremerton-Silverdale, WA",WA,Structural Metal Fabricators and Fitters,detailed,50,13.30,0.601,1.39,28.43,59130.00,3.70,17.29,22.15,30.27,35.38,36.31,35970.00,46080.00,62970.00,73590.00,75530.00,"",""
16635,"Bremerton-Silverdale, WA",WA,Miscellaneous Assemblers and Fabricators,detailed,230,5.40,2.654,0.28,18.31,38080.00,1.10,14.25,14.56,17.59,18.94,23.00,29640.00,30280.00,36590.00,39400.00,47840.00,"",""
16636,"Bremerton-Silverdale, WA",WA,Bakers,detailed,130,16.50,1.553,1.20,17.10,35570.00,1.30,14.29,14.66,16.90,17.82,21.85,29710.00,30480.00,35160.00,37070.00,45460.00,"",""
16637,"Bremerton-Silverdale, WA",WA,Butchers and Meat Cutters,detailed,110,6.10,1.245,1.20,21.70,45140.00,1.30,14.57,18.09,22.22,23.38,28.19,30310.00,37630.00,46210.00,48620.00,58640.00,"",""
16638,"Bremerton-Silverdale, WA",WA,Machinists,detailed,350,2.80,4.082,1.73,31.02,64520.00,0.60,23.24,27.37,31.73,35.51,38.86,48340.00,56920.00,66000.00,73860.00,80830.00,"",""
16639,"Bremerton-Silverdale, WA",WA,"Welders, Cutters, Solderers, and Brazers",detailed,680,3.20,7.865,2.79,30.86,64180.00,0.60,23.05,24.79,30.57,35.37,37.49,47940.00,51560.00,63590.00,73580.00,77980.00,"",""
16640,"Bremerton-Silverdale, WA",WA,"Layout Workers, Metal and Plastic",detailed,490,6.60,5.636,116.17,29.89,62170.00,0.20,23.65,25.63,29.37,34.24,36.25,49190.00,53310.00,61090.00,71220.00,75400.00,"",""
16641,"Bremerton-Silverdale, WA",WA,"Metal Workers and Plastic Workers, All Other",detailed,80,6.70,0.941,7.07,31.33,65160.00,3.70,14.29,26.18,35.51,38.95,41.31,29710.00,54450.00,73860.00,81020.00,85920.00,"",""
16642,"Bremerton-Silverdale, WA",WA,Laundry and Dry-Cleaning Workers,detailed,60,8.60,0.654,0.59,15.21,31630.00,1.10,14.14,14.29,14.48,14.71,17.88,29410.00,29710.00,30120.00,30600.00,37190.00,"",""
16643,"Bremerton-Silverdale, WA",WA,Sewing Machine Operators,detailed,40,14.70,0.512,0.62,16.07,33420.00,1.60,14.14,14.14,16.47,16.91,17.60,29410.00,29410.00,34250.00,35170.00,36610.00,"",""
16644,"Bremerton-Silverdale, WA",WA,Cabinetmakers and Bench Carpenters,detailed,90,12.00,0.996,1.51,24.10,50130.00,3.20,18.05,18.74,22.34,28.95,29.37,37550.00,38970.00,46480.00,60220.00,61090.00,"",""
16645,"Bremerton-Silverdale, WA",WA,Water and Wastewater Treatment Plant and System Operators,detailed,120,15.30,1.392,1.62,31.66,65860.00,1.80,23.05,29.00,30.40,36.82,38.65,47940.00,60320.00,63220.00,76580.00,80390.00,"",""
16646,"Bremerton-Silverdale, WA",WA,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,40,10.60,0.444,1.29,21.62,44980.00,4.40,14.52,17.71,18.61,23.47,30.34,30200.00,36830.00,38700.00,48830.00,63120.00,"",""
16647,"Bremerton-Silverdale, WA",WA,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,190,6.40,2.189,0.56,29.72,61820.00,1.90,17.92,24.64,30.67,35.51,37.54,37270.00,51250.00,63790.00,73860.00,78080.00,"",""
16648,"Bremerton-Silverdale, WA",WA,Packaging and Filling Machine Operators and Tenders,detailed,40,14.10,0.442,0.17,16.51,34340.00,3.00,14.40,14.46,14.68,18.34,20.52,29950.00,30070.00,30520.00,38150.00,42680.00,"",""
16649,"Bremerton-Silverdale, WA",WA,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,70,16.40,0.777,0.75,27.00,56160.00,3.30,17.59,18.48,28.65,33.64,35.71,36590.00,38440.00,59580.00,69980.00,74270.00,"",""
16650,"Bremerton-Silverdale, WA",WA,Helpers--Production Workers,detailed,50,28.30,0.536,0.37,17.02,35390.00,2.40,14.31,14.31,17.37,17.86,21.01,29750.00,29750.00,36120.00,37150.00,43710.00,"",""
16651,"Bremerton-Silverdale, WA",WA,Transportation and Material Moving Occupations,major,5340,1.60,61.819,0.69,21.15,43990.00,0.70,14.41,14.76,18.24,24.22,30.30,29970.00,30710.00,37950.00,50390.00,63020.00,"",""
16652,"Bremerton-Silverdale, WA",WA,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,270,3.60,3.119,0.80,30.12,62640.00,1.20,18.52,21.98,27.78,38.48,47.01,38520.00,45710.00,57790.00,80030.00,97780.00,"",""
16653,"Bremerton-Silverdale, WA",WA,Driver/Sales Workers,detailed,250,18.70,2.876,0.85,15.83,32930.00,3.40,13.79,14.02,14.43,17.34,22.09,28680.00,29160.00,30010.00,36060.00,45950.00,"",""
16654,"Bremerton-Silverdale, WA",WA,Heavy and Tractor-Trailer Truck Drivers,detailed,410,5.70,4.804,0.36,25.20,52420.00,1.70,17.82,22.18,23.75,29.49,30.92,37060.00,46130.00,49390.00,61350.00,64300.00,"",""
16655,"Bremerton-Silverdale, WA",WA,Light Truck Drivers,detailed,590,4.40,6.833,0.95,20.62,42890.00,4.20,14.47,14.82,17.68,22.45,37.94,30100.00,30820.00,36780.00,46690.00,78910.00,"",""
16656,"Bremerton-Silverdale, WA",WA,"Bus Drivers, School",detailed,270,0.90,3.117,1.22,25.85,53770.00,0.40,22.11,22.75,26.96,29.73,30.15,45990.00,47320.00,56080.00,61840.00,62720.00,"",""
16657,"Bremerton-Silverdale, WA",WA,Shuttle Drivers and Chauffeurs,detailed,140,6.40,1.667,1.34,18.96,39430.00,1.20,14.51,15.07,18.49,23.53,23.53,30180.00,31340.00,38460.00,48940.00,48940.00,"",""
16658,"Bremerton-Silverdale, WA",WA,"Motor Vehicle Operators, All Other",detailed,60,13.10,0.748,2.17,26.35,54800.00,4.40,14.68,22.83,28.90,31.14,32.92,30530.00,47480.00,60110.00,64770.00,68470.00,"",""
16659,"Bremerton-Silverdale, WA",WA,Sailors and Marine Oilers,detailed,40,2.40,0.503,2.66,31.31,65120.00,1.10,26.64,29.37,30.57,32.92,38.29,55400.00,61090.00,63590.00,68470.00,79650.00,"",""
16660,"Bremerton-Silverdale, WA",WA,Parking Attendants,detailed,40,20.90,0.454,0.70,14.78,30730.00,0.90,13.69,13.95,14.38,15.92,16.74,28480.00,29010.00,29910.00,33120.00,34830.00,"",""
16661,"Bremerton-Silverdale, WA",WA,Automotive and Watercraft Service Attendants,detailed,130,6.70,1.522,1.92,16.36,34030.00,1.20,14.32,14.49,14.64,17.96,18.24,29780.00,30140.00,30450.00,37350.00,37950.00,"",""
16662,"Bremerton-Silverdale, WA",WA,Industrial Truck and Tractor Operators,detailed,60,13.80,0.665,0.12,22.52,46850.00,2.50,16.14,17.01,23.07,28.19,29.08,33560.00,35370.00,47980.00,58640.00,60480.00,"",""
16663,"Bremerton-Silverdale, WA",WA,Cleaners of Vehicles and Equipment,detailed,170,6.30,1.983,0.79,17.70,36810.00,1.00,14.23,14.35,14.77,18.79,24.22,29600.00,29850.00,30710.00,39090.00,50390.00,"",""
16664,"Bremerton-Silverdale, WA",WA,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,980,4.20,11.297,0.58,19.42,40400.00,0.90,14.25,14.49,17.73,23.03,27.57,29640.00,30140.00,36880.00,47890.00,57350.00,"",""
16665,"Bremerton-Silverdale, WA",WA,"Packers and Packagers, Hand",detailed,190,6.70,2.149,0.52,18.15,37750.00,1.30,14.42,14.64,17.34,17.77,27.76,30000.00,30440.00,36060.00,36960.00,57750.00,"",""
16666,"Bremerton-Silverdale, WA",WA,Stockers and Order Fillers,detailed,1300,2.20,15.011,0.86,17.90,37240.00,0.70,14.42,14.49,17.34,20.91,23.26,30000.00,30140.00,36060.00,43490.00,48370.00,"",""
63414,"Kennewick-Richland, WA",WA,All Occupations,total,116970,0.00,1000.000,1.00,29.07,60470.00,0.40,14.33,16.45,22.67,36.50,49.86,29800.00,34220.00,47160.00,75920.00,103710.00,"",""
63415,"Kennewick-Richland, WA",WA,Management Occupations,major,5260,1.50,45.006,0.71,64.22,133580.00,1.00,29.94,45.67,60.61,77.11,,62270.00,94990.00,126080.00,160400.00,,"",""
63416,"Kennewick-Richland, WA",WA,Chief Executives,detailed,80,7.00,0.673,0.47,123.10,256040.00,3.00,64.22,81.96,,,,133580.00,170490.00,,,,"",""
63417,"Kennewick-Richland, WA",WA,General and Operations Managers,detailed,1690,3.70,14.455,0.68,61.02,126920.00,0.80,29.28,38.35,57.74,77.11,99.41,60900.00,79770.00,120100.00,160400.00,206780.00,"",""
63418,"Kennewick-Richland, WA",WA,Legislators,detailed,70,11.50,0.575,1.82,,,,,,,,,,,,,,TRUE,""
63419,"Kennewick-Richland, WA",WA,Marketing Managers,detailed,100,8.00,0.863,0.44,64.03,133170.00,3.60,29.49,45.54,57.70,79.19,97.30,61340.00,94710.00,120010.00,164700.00,202380.00,"",""
63420,"Kennewick-Richland, WA",WA,Sales Managers,detailed,210,11.80,1.830,0.57,74.01,153930.00,14.20,35.18,47.93,64.19,92.35,,73170.00,99690.00,133510.00,192090.00,,"",""
63421,"Kennewick-Richland, WA",WA,Administrative Services Managers,detailed,40,15.40,0.332,0.21,,,,,,,,,,,,,,"",""
63422,"Kennewick-Richland, WA",WA,Facilities Managers,detailed,100,6.70,0.859,1.20,70.21,146040.00,2.20,42.98,54.99,72.17,80.57,91.38,89410.00,114370.00,150100.00,167590.00,190060.00,"",""
63423,"Kennewick-Richland, WA",WA,Computer and Information Systems Managers,detailed,160,7.10,1.378,0.40,74.72,155410.00,3.10,47.83,60.72,72.09,90.33,,99490.00,126300.00,149940.00,187890.00,,"",""
63424,"Kennewick-Richland, WA",WA,Financial Managers,detailed,260,4.40,2.250,0.47,70.49,146620.00,1.80,38.13,49.32,61.38,77.95,,79300.00,102580.00,127670.00,162130.00,,"",""
63425,"Kennewick-Richland, WA",WA,Industrial Production Managers,detailed,100,9.60,0.822,0.60,58.83,122370.00,1.70,43.51,47.76,59.61,62.70,76.35,90500.00,99340.00,123980.00,130410.00,158800.00,"",""
63426,"Kennewick-Richland, WA",WA,Purchasing Managers,detailed,70,8.90,0.610,1.24,67.79,141000.00,2.00,45.76,57.31,68.05,75.41,91.27,95170.00,119200.00,141540.00,156850.00,189830.00,"",""
63427,"Kennewick-Richland, WA",WA,"Transportation, Storage, and Distribution Managers",detailed,80,12.30,0.725,0.71,47.75,99310.00,3.60,30.10,36.70,45.54,59.35,63.85,62600.00,76330.00,94710.00,123440.00,132810.00,"",""
